event_id,match,date,minute,arg_fouls,opp_fouls,arg_cards,opp_cards,opta_lines,opta_foul_lines,opta_card_lines,media_lines,any_activity
760513,ARG-SUI QF,2026-07-12,39,0,1,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,40,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,41,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,42,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,43,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,44,0,1,0,1,3,3,1,0,1
760513,ARG-SUI QF,2026-07-12,45,1,1,0,0,11,4,0,0,1
760513,ARG-SUI QF,2026-07-12,46,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,47,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,48,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,49,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,50,0,0,0,0,2,0,0,0,1
760513,ARG-SUI QF,2026-07-12,51,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,52,0,0,0,0,2,0,0,0,1
760513,ARG-SUI QF,2026-07-12,53,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,54,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,55,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,56,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,57,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,58,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,59,0,1,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,60,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,61,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,62,0,1,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,63,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,64,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,65,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,66,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,67,0,0,0,0,1,0,0,1,1
760513,ARG-SUI QF,2026-07-12,68,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,69,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,70,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,71,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,72,0,0,0,1,1,0,1,2,1
760513,ARG-SUI QF,2026-07-12,73,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,74,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,75,0,0,0,0,2,0,0,0,1
760513,ARG-SUI QF,2026-07-12,76,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,77,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,78,0,0,0,0,2,0,0,2,1
760513,ARG-SUI QF,2026-07-12,79,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,80,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,81,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,82,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,83,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,84,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,85,0,0,0,0,3,0,0,4,1
760513,ARG-SUI QF,2026-07-12,86,0,0,0,0,3,0,0,6,1
760513,ARG-SUI QF,2026-07-12,87,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,88,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,89,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,90,1,0,0,0,12,2,0,3,1
760513,ARG-SUI QF,2026-07-12,91,0,0,0,0,3,0,0,0,1
760513,ARG-SUI QF,2026-07-12,92,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,93,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,94,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,95,0,0,0,0,1,0,0,2,1
760513,ARG-SUI QF,2026-07-12,96,0,0,0,0,1,0,0,2,1
760513,ARG-SUI QF,2026-07-12,97,1,0,1,0,3,3,1,2,1
760513,ARG-SUI QF,2026-07-12,98,1,1,1,0,5,5,1,2,1
760513,ARG-SUI QF,2026-07-12,99,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,100,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,101,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,102,0,2,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,103,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,104,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,105,0,0,0,0,8,0,0,2,1
760513,ARG-SUI QF,2026-07-12,106,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,107,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,108,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,109,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,110,0,1,0,0,3,2,0,2,1
760513,ARG-SUI QF,2026-07-12,111,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,112,0,0,0,0,2,0,0,1,1
760513,ARG-SUI QF,2026-07-12,113,0,0,0,0,0,0,0,0,0
760513,ARG-SUI QF,2026-07-12,114,0,0,1,0,1,0,1,2,1
760513,ARG-SUI QF,2026-07-12,115,0,0,0,0,1,0,0,2,1
760513,ARG-SUI QF,2026-07-12,116,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,117,0,0,0,0,1,0,0,0,1
760513,ARG-SUI QF,2026-07-12,118,1,0,0,0,2,2,0,0,1
760513,ARG-SUI QF,2026-07-12,119,0,0,0,0,2,0,0,0,1
760513,ARG-SUI QF,2026-07-12,120,0,0,0,0,6,0,0,0,1
760515,ENG-ARG SF,2026-07-15,0,0,0,0,0,0,0,0,12,1
760515,ENG-ARG SF,2026-07-15,1,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,2,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,3,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,4,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,5,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,6,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,7,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,8,0,1,0,0,2,1,0,0,1
760515,ENG-ARG SF,2026-07-15,9,1,1,0,0,4,4,0,0,1
760515,ENG-ARG SF,2026-07-15,10,0,1,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,11,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,12,0,0,0,0,2,0,0,0,1
760515,ENG-ARG SF,2026-07-15,13,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,14,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,15,0,0,0,0,0,0,0,1,1
760515,ENG-ARG SF,2026-07-15,16,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,17,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,18,0,0,0,0,0,0,0,1,1
760515,ENG-ARG SF,2026-07-15,19,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,20,0,0,0,0,0,0,0,2,1
760515,ENG-ARG SF,2026-07-15,21,0,1,0,0,3,2,0,0,1
760515,ENG-ARG SF,2026-07-15,22,0,0,0,0,0,0,0,2,1
760515,ENG-ARG SF,2026-07-15,23,0,2,0,0,2,2,0,18,1
760515,ENG-ARG SF,2026-07-15,24,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,25,1,0,0,0,3,2,0,0,1
760515,ENG-ARG SF,2026-07-15,26,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,27,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,28,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,29,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,30,0,1,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,31,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,32,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,33,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,34,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,35,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,36,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,37,0,1,0,1,3,3,1,0,1
760515,ENG-ARG SF,2026-07-15,38,0,0,0,0,2,0,0,0,1
760515,ENG-ARG SF,2026-07-15,39,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,40,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,41,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,42,1,0,1,0,3,3,1,0,1
760515,ENG-ARG SF,2026-07-15,43,1,0,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,44,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,45,1,0,0,0,7,1,0,0,1
760515,ENG-ARG SF,2026-07-15,46,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,47,0,0,0,0,3,0,0,0,1
760515,ENG-ARG SF,2026-07-15,48,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,49,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,50,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,51,1,0,1,0,3,3,1,0,1
760515,ENG-ARG SF,2026-07-15,52,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,53,0,1,0,0,2,2,0,0,1
760515,ENG-ARG SF,2026-07-15,54,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,55,0,0,0,0,1,0,0,2,1
760515,ENG-ARG SF,2026-07-15,56,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,57,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,58,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,59,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,60,0,0,0,0,0,0,0,1,1
760515,ENG-ARG SF,2026-07-15,61,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,62,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,63,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,64,0,0,0,0,1,0,0,2,1
760515,ENG-ARG SF,2026-07-15,65,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,66,0,0,0,0,2,0,0,0,1
760515,ENG-ARG SF,2026-07-15,67,0,1,0,0,3,2,0,0,1
760515,ENG-ARG SF,2026-07-15,68,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,69,1,0,0,0,4,2,0,0,1
760515,ENG-ARG SF,2026-07-15,70,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,71,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,72,0,0,0,0,5,0,0,8,1
760515,ENG-ARG SF,2026-07-15,73,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,74,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,75,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,76,0,0,0,0,3,0,0,0,1
760515,ENG-ARG SF,2026-07-15,77,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,78,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,79,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,80,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,81,1,0,0,0,4,2,0,2,1
760515,ENG-ARG SF,2026-07-15,82,0,0,0,0,3,0,0,4,1
760515,ENG-ARG SF,2026-07-15,83,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,84,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,85,0,0,0,0,3,0,0,0,1
760515,ENG-ARG SF,2026-07-15,86,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,87,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,88,0,0,0,0,1,0,0,0,1
760515,ENG-ARG SF,2026-07-15,89,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,90,0,2,1,0,12,4,1,2,1
760515,ENG-ARG SF,2026-07-15,91,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,92,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,93,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,94,0,0,0,0,0,0,0,0,0
760515,ENG-ARG SF,2026-07-15,95,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,0,0,0,0,0,0,0,0,19,1
760517,ESP-ARG Final,2026-07-19,1,0,0,0,0,0,0,0,1,1
760517,ESP-ARG Final,2026-07-19,2,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,3,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,4,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,5,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,6,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,7,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,8,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,9,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,10,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,11,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,12,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,13,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,14,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,15,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,16,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,17,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,18,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,19,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,20,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,21,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,22,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,23,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,24,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,25,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,26,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,27,0,0,0,0,1,0,0,1,1
760517,ESP-ARG Final,2026-07-19,28,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,29,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,30,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,31,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,32,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,33,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,34,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,35,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,36,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,37,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,38,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,39,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,40,0,0,0,0,0,0,0,1,1
760517,ESP-ARG Final,2026-07-19,41,1,0,1,0,3,3,1,0,1
760517,ESP-ARG Final,2026-07-19,42,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,43,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,44,0,0,0,0,1,0,0,2,1
760517,ESP-ARG Final,2026-07-19,45,0,1,0,0,6,2,0,1,1
760517,ESP-ARG Final,2026-07-19,46,0,0,0,0,1,0,0,2,1
760517,ESP-ARG Final,2026-07-19,47,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,48,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,49,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,50,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,51,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,52,1,0,1,0,3,2,1,0,1
760517,ESP-ARG Final,2026-07-19,53,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,54,0,2,0,0,4,4,0,0,1
760517,ESP-ARG Final,2026-07-19,55,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,56,2,0,0,0,3,2,0,0,1
760517,ESP-ARG Final,2026-07-19,57,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,58,0,0,0,0,1,0,0,2,1
760517,ESP-ARG Final,2026-07-19,59,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,60,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,61,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,62,1,0,0,0,4,2,0,4,1
760517,ESP-ARG Final,2026-07-19,63,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,64,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,65,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,66,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,67,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,68,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,69,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,70,0,0,0,0,3,0,0,4,1
760517,ESP-ARG Final,2026-07-19,71,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,72,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,73,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,74,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,75,0,0,0,0,2,0,0,4,1
760517,ESP-ARG Final,2026-07-19,76,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,77,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,78,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,79,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,80,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,81,1,0,0,0,3,2,0,0,1
760517,ESP-ARG Final,2026-07-19,82,0,0,1,0,3,1,1,0,1
760517,ESP-ARG Final,2026-07-19,83,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,84,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,85,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,86,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,87,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,88,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,89,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,90,2,2,2,0,18,9,2,5,1
760517,ESP-ARG Final,2026-07-19,91,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,92,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,93,0,1,0,0,3,2,0,0,1
760517,ESP-ARG Final,2026-07-19,94,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,95,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,96,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,97,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,98,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,99,0,0,0,0,3,0,0,4,1
760517,ESP-ARG Final,2026-07-19,100,1,0,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,101,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,102,0,0,0,0,1,0,0,2,1
760517,ESP-ARG Final,2026-07-19,103,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,104,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,105,2,0,0,0,5,2,0,0,1
760517,ESP-ARG Final,2026-07-19,106,0,0,0,0,1,0,0,2,1
760517,ESP-ARG Final,2026-07-19,107,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,108,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,109,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,110,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,111,2,0,1,0,5,5,1,2,1
760517,ESP-ARG Final,2026-07-19,112,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,113,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,114,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,115,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,116,0,0,0,0,0,0,0,0,0
760517,ESP-ARG Final,2026-07-19,117,0,0,0,0,2,0,0,0,1
760517,ESP-ARG Final,2026-07-19,118,0,0,0,0,1,0,0,0,1
760517,ESP-ARG Final,2026-07-19,119,0,1,0,0,2,2,0,0,1
760517,ESP-ARG Final,2026-07-19,120,1,2,0,0,11,6,0,0,1
